ccm nave,Time,temp,RH,Dew Point,Serial Number
8533,2022-02-13 11:25,16,64.5,9.3,
8534,2022-02-13 11:40,16,64,9.2,
8535,2022-02-13 11:55,15.5,64,8.7,
8536,2022-02-13 12:10,15.5,64.5,8.8,
8537,2022-02-13 12:25,15.5,65,9,
8538,2022-02-13 12:40,15,65,8.5,
8539,2022-02-13 12:55,15,65.5,8.6,
8540,2022-02-13 13:10,14.5,65.5,8.1,
8541,2022-02-13 13:25,14.5,65.5,8.1,
8542,2022-02-13 13:40,14.5,66,8.2,
8543,2022-02-13 13:55,14,66,7.8,
8544,2022-02-13 14:10,14,66.5,7.9,
8545,2022-02-13 14:25,14,66.5,7.9,
8546,2022-02-13 14:40,13.5,66.5,7.4,
8547,2022-02-13 14:55,13.5,67,7.5,
8548,2022-02-13 15:10,13.5,67,7.5,
8549,2022-02-13 15:25,13.5,67,7.5,
8550,2022-02-13 15:40,13,67.5,7.1,
8551,2022-02-13 15:55,13,67.5,7.1,
8552,2022-02-13 16:10,13,67.5,7.1,
8553,2022-02-13 16:25,13,67.5,7.1,
8554,2022-02-13 16:40,13,68,7.2,
8555,2022-02-13 16:55,12.5,68,6.8,
8556,2022-02-13 17:10,12.5,68,6.8,
8557,2022-02-13 17:25,12.5,68,6.8,
8558,2022-02-13 17:40,12.5,68.5,6.9,
8559,2022-02-13 17:55,12.5,68.5,6.9,
8560,2022-02-13 18:10,12,68.5,6.4,
8561,2022-02-13 18:25,12,68.5,6.4,
8562,2022-02-13 18:40,12,68.5,6.4,
8563,2022-02-13 18:55,12,69,6.5,
8564,2022-02-13 19:10,12,69,6.5,
8565,2022-02-13 19:25,12,69,6.5,
8566,2022-02-13 19:40,11.5,69.5,6.1,
8567,2022-02-13 19:55,11.5,69.5,6.1,
8568,2022-02-13 20:10,11.5,69.5,6.1,
8569,2022-02-13 20:25,11.5,69.5,6.1,
8570,2022-02-13 20:40,11.5,70,6.2,
8571,2022-02-13 20:55,11.5,70,6.2,
8572,2022-02-13 21:10,11,70,5.7,
8573,2022-02-13 21:25,11,70,5.7,
8574,2022-02-13 21:40,11,70,5.7,
8575,2022-02-13 21:55,11,70,5.7,
8576,2022-02-13 22:10,11,70.5,5.9,
8577,2022-02-13 22:25,11,70.5,5.9,
8578,2022-02-13 22:40,11,70.5,5.9,
8579,2022-02-13 22:55,11,70.5,5.9,
8580,2022-02-13 23:10,11,70.5,5.9,
8581,2022-02-13 23:25,10.5,70.5,5.4,
8582,2022-02-13 23:40,10.5,70.5,5.4,
8583,2022-02-13 23:55,10.5,70.5,5.4,
8584,2022-02-14 00:10,10.5,71,5.5,
8585,2022-02-14 00:25,10.5,71,5.5,
8586,2022-02-14 00:40,10.5,71,5.5,
8587,2022-02-14 00:55,10.5,71,5.5,
8588,2022-02-14 01:10,10.5,71,5.5,
8589,2022-02-14 01:25,10.5,71,5.5,
8590,2022-02-14 01:40,10.5,71,5.5,
8591,2022-02-14 01:55,10,71,5,
8592,2022-02-14 02:10,10,71.5,5.1,
8593,2022-02-14 02:25,10,71.5,5.1,
8594,2022-02-14 02:40,10,71.5,5.1,
8595,2022-02-14 02:55,10,71.5,5.1,
8596,2022-02-14 03:10,10,71.5,5.1,
8597,2022-02-14 03:25,10,71.5,5.1,
8598,2022-02-14 03:40,10,71.5,5.1,
8599,2022-02-14 03:55,10,71.5,5.1,
8600,2022-02-14 04:10,10,71.5,5.1,
8601,2022-02-14 04:25,10,72,5.2,
8602,2022-02-14 04:40,10,72,5.2,
8603,2022-02-14 04:55,9.5,72,4.7,
8604,2022-02-14 05:10,9.5,72,4.7,
8605,2022-02-14 05:25,9.5,72,4.7,
8606,2022-02-14 05:40,9.5,72,4.7,
8607,2022-02-14 05:55,9.5,72,4.7,
8608,2022-02-14 06:10,9.5,72,4.7,
8609,2022-02-14 06:25,9.5,72,4.7,
8610,2022-02-14 06:40,9.5,72,4.7,
8611,2022-02-14 06:55,9.5,72,4.7,
8612,2022-02-14 07:10,9.5,72,4.7,
8613,2022-02-14 07:25,9.5,72,4.7,
8614,2022-02-14 07:40,9.5,72,4.7,
8615,2022-02-14 07:55,9.5,72,4.7,
8616,2022-02-14 08:10,9.5,72.5,4.8,
8617,2022-02-14 08:25,9.5,72.5,4.8,
8618,2022-02-14 08:40,9,72.5,4.3,
8619,2022-02-14 08:55,9,72.5,4.3,
8620,2022-02-14 09:10,9,72.5,4.3,
8621,2022-02-14 09:25,9,72.5,4.3,
8622,2022-02-14 09:40,9,72.5,4.3,
8623,2022-02-14 09:55,9,72.5,4.3,
8624,2022-02-14 10:10,9,72.5,4.3,
8625,2022-02-14 10:25,9,72.5,4.3,
8626,2022-02-14 10:40,9,72.5,4.3,
8627,2022-02-14 10:55,9,72.5,4.3,
8628,2022-02-14 11:10,9,72.5,4.3,
8629,2022-02-14 11:25,9,72.5,4.3,
8630,2022-02-14 11:40,9.5,72.5,4.8,
8631,2022-02-14 11:55,9.5,72.5,4.8,
8632,2022-02-14 12:10,9.5,72.5,4.8,
8633,2022-02-14 12:25,9.5,72,4.7,
8634,2022-02-14 12:40,9.5,72,4.7,
8635,2022-02-14 12:55,9.5,72,4.7,
8636,2022-02-14 13:10,9.5,72,4.7,
8637,2022-02-14 13:25,10,72,5.2,
8638,2022-02-14 13:40,10,72,5.2,
8639,2022-02-14 13:55,10,71.5,5.1,
8640,2022-02-14 14:10,10,71.5,5.1,
8641,2022-02-14 14:25,10,71.5,5.1,
8642,2022-02-14 14:40,10,71.5,5.1,
8643,2022-02-14 14:55,10,71.5,5.1,
8644,2022-02-14 15:10,10,71.5,5.1,
8645,2022-02-14 15:25,10,71,5,
8646,2022-02-14 15:40,10,71,5,
8647,2022-02-14 15:55,10,71,5,
8648,2022-02-14 16:10,10,71,5,
8649,2022-02-14 16:25,10,71,5,
8650,2022-02-14 16:40,10,71,5,
8651,2022-02-14 16:55,10,71,5,
8652,2022-02-14 17:10,10,71,5,
8653,2022-02-14 17:25,10,71,5,
8654,2022-02-14 17:40,10,71,5,
8655,2022-02-14 17:55,10,71,5,
8656,2022-02-14 18:10,10,71,5,
8657,2022-02-14 18:25,10,71,5,
8658,2022-02-14 18:40,10,71,5,
8659,2022-02-14 18:55,10,71,5,
8660,2022-02-14 19:10,10,71,5,
8661,2022-02-14 19:25,10,71,5,
8662,2022-02-14 19:40,10,71,5,
8663,2022-02-14 19:55,10,71,5,
8664,2022-02-14 20:10,10,71,5,
8665,2022-02-14 20:25,10,71,5,
8666,2022-02-14 20:40,10,71,5,
8667,2022-02-14 20:55,10,71,5,
8668,2022-02-14 21:10,9.5,71,4.5,
8669,2022-02-14 21:25,9.5,71,4.5,
8670,2022-02-14 21:40,9.5,71,4.5,
8671,2022-02-14 21:55,9.5,71,4.5,
8672,2022-02-14 22:10,9.5,71,4.5,
8673,2022-02-14 22:25,9.5,70,4.3,
8674,2022-02-14 22:40,9.5,70,4.3,
8675,2022-02-14 22:55,9,71,4,
8676,2022-02-14 23:10,9,71.5,4.1,
8677,2022-02-14 23:25,9,71.5,4.1,
8678,2022-02-14 23:40,9,71.5,4.1,
8679,2022-02-14 23:55,9,71.5,4.1,
8680,2022-02-15 00:10,9,71.5,4.1,
8681,2022-02-15 00:25,9,71.5,4.1,
8682,2022-02-15 00:40,9,71.5,4.1,
8683,2022-02-15 00:55,9,72,4.2,
8684,2022-02-15 01:10,9,72,4.2,
8685,2022-02-15 01:25,9,72,4.2,
8686,2022-02-15 01:40,9,72,4.2,
8687,2022-02-15 01:55,8.5,72,3.8,
8688,2022-02-15 02:10,8.5,72,3.8,
8689,2022-02-15 02:25,8.5,72,3.8,
8690,2022-02-15 02:40,8.5,72,3.8,
8691,2022-02-15 02:55,8.5,72,3.8,
8692,2022-02-15 03:10,8.5,72,3.8,
8693,2022-02-15 03:25,8.5,72,3.8,
8694,2022-02-15 03:40,8.5,72,3.8,
8695,2022-02-15 03:55,8.5,72,3.8,
8696,2022-02-15 04:10,8.5,72,3.8,
8697,2022-02-15 04:25,8,71.5,3.2,
8698,2022-02-15 04:40,8,71.5,3.2,
8699,2022-02-15 04:55,8,71.5,3.2,
8700,2022-02-15 05:10,8,71.5,3.2,
8701,2022-02-15 05:25,8,72,3.3,
8702,2022-02-15 05:40,8,72,3.3,
8703,2022-02-15 05:55,8,72,3.3,
8704,2022-02-15 06:10,8,72,3.3,
8705,2022-02-15 06:25,8,72,3.3,
8706,2022-02-15 06:40,8,72,3.3,
8707,2022-02-15 06:55,8,72,3.3,
8708,2022-02-15 07:10,8,72.5,3.4,
8709,2022-02-15 07:25,8,72.5,3.4,
8710,2022-02-15 07:40,8,72.5,3.4,
8711,2022-02-15 07:55,8,72.5,3.4,
8712,2022-02-15 08:10,8,72.5,3.4,
8713,2022-02-15 08:25,8,72.5,3.4,
8714,2022-02-15 08:40,8,72.5,3.4,
8715,2022-02-15 08:55,8,73,3.5,
8716,2022-02-15 09:10,8,73,3.5,
8717,2022-02-15 09:25,8,73,3.5,
8718,2022-02-15 09:40,8,73,3.5,
8719,2022-02-15 09:55,8,73,3.5,
8720,2022-02-15 10:10,8,73,3.5,
8721,2022-02-15 10:25,8,73,3.5,
8722,2022-02-15 10:40,8,73,3.5,
8723,2022-02-15 10:55,8,73,3.5,
8724,2022-02-15 11:10,8,73,3.5,
8725,2022-02-15 11:25,8,73,3.5,
8726,2022-02-15 11:40,8,73,3.5,
8727,2022-02-15 11:55,8,73,3.5,
8728,2022-02-15 12:10,8,73,3.5,
8729,2022-02-15 12:25,8,73,3.5,
8730,2022-02-15 12:40,8.5,73,3.9,
8731,2022-02-15 12:55,8.5,73,3.9,
8732,2022-02-15 13:10,8.5,73,3.9,
8733,2022-02-15 13:25,8.5,73,3.9,
8734,2022-02-15 13:40,8.5,73,3.9,
8735,2022-02-15 13:55,8.5,73,3.9,
8736,2022-02-15 14:10,8.5,72.5,3.8,
8737,2022-02-15 14:25,8.5,72.5,3.8,
8738,2022-02-15 14:40,9,72.5,4.3,
8739,2022-02-15 14:55,9,72.5,4.3,
8740,2022-02-15 15:10,9,72.5,4.3,
8741,2022-02-15 15:25,9,72,4.2,
8742,2022-02-15 15:40,9,72,4.2,
8743,2022-02-15 15:55,9,72,4.2,
8744,2022-02-15 16:10,9,72,4.2,
8745,2022-02-15 16:25,9,72,4.2,
8746,2022-02-15 16:40,9,72,4.2,
8747,2022-02-15 16:55,9,71.5,4.1,
8748,2022-02-15 17:10,9,71.5,4.1,
8749,2022-02-15 17:25,9,71.5,4.1,
8750,2022-02-15 17:40,9,71.5,4.1,
8751,2022-02-15 17:55,9,71.5,4.1,
8752,2022-02-15 18:10,9,71.5,4.1,
8753,2022-02-15 18:25,9,71.5,4.1,
8754,2022-02-15 18:40,9,72,4.2,
8755,2022-02-15 18:55,9,72,4.2,
8756,2022-02-15 19:10,8.5,72,3.8,
8757,2022-02-15 19:25,8.5,72,3.8,
8758,2022-02-15 19:40,8.5,72,3.8,
8759,2022-02-15 19:55,8.5,72,3.8,
8760,2022-02-15 20:10,8.5,72,3.8,
8761,2022-02-15 20:25,8.5,72.5,3.8,
8762,2022-02-15 20:40,8.5,72.5,3.8,
8763,2022-02-15 20:55,8.5,72.5,3.8,
8764,2022-02-15 21:10,8.5,72.5,3.8,
8765,2022-02-15 21:25,8.5,73,3.9,
8766,2022-02-15 21:40,8.5,73,3.9,
8767,2022-02-15 21:55,8.5,73,3.9,
8768,2022-02-15 22:10,8,73,3.5,
8769,2022-02-15 22:25,8,73,3.5,
8770,2022-02-15 22:40,8,73,3.5,
8771,2022-02-15 22:55,8,73,3.5,
8772,2022-02-15 23:10,8,73,3.5,
8773,2022-02-15 23:25,8,73,3.5,
8774,2022-02-15 23:40,8,73,3.5,
8775,2022-02-15 23:55,8,73,3.5,
8776,2022-02-16 00:10,8,73,3.5,
8777,2022-02-16 00:25,8,73,3.5,
8778,2022-02-16 00:40,8,73,3.5,
8779,2022-02-16 00:55,8,73,3.5,
8780,2022-02-16 01:10,8,73.5,3.6,
8781,2022-02-16 01:25,8,73.5,3.6,
8782,2022-02-16 01:40,8,73,3.5,
8783,2022-02-16 01:55,8,73.5,3.6,
8784,2022-02-16 02:10,8,73.5,3.6,
8785,2022-02-16 02:25,8,73.5,3.6,
8786,2022-02-16 02:40,8,73.5,3.6,
8787,2022-02-16 02:55,8,73.5,3.6,
8788,2022-02-16 03:10,8,73.5,3.6,
8789,2022-02-16 03:25,8,73.5,3.6,
8790,2022-02-16 03:40,8,73.5,3.6,
8791,2022-02-16 03:55,8,73.5,3.6,
8792,2022-02-16 04:10,8,73.5,3.6,
8793,2022-02-16 04:25,8,74,3.7,
8794,2022-02-16 04:40,8,74.5,3.8,
8795,2022-02-16 04:55,8,74.5,3.8,
8796,2022-02-16 05:10,8,75,3.8,
8797,2022-02-16 05:25,8,75.5,3.9,
8798,2022-02-16 05:40,8,75.5,3.9,
8799,2022-02-16 05:55,8,76,4,
8800,2022-02-16 06:10,8,76,4,
8801,2022-02-16 06:25,8,76,4,
8802,2022-02-16 06:40,8,76,4,
8803,2022-02-16 06:55,8,76,4,
8804,2022-02-16 07:10,8.5,76,4.5,
8805,2022-02-16 07:25,8.5,76,4.5,
8806,2022-02-16 07:40,8.5,76,4.5,
8807,2022-02-16 07:55,8.5,76,4.5,
8808,2022-02-16 08:10,8.5,76,4.5,
8809,2022-02-16 08:25,8.5,76,4.5,
8810,2022-02-16 08:40,8.5,76,4.5,
8811,2022-02-16 08:55,8.5,76,4.5,
8812,2022-02-16 09:10,8.5,76,4.5,
8813,2022-02-16 09:25,8.5,76,4.5,
8814,2022-02-16 09:40,8.5,76,4.5,
8815,2022-02-16 09:55,8.5,76,4.5,
8816,2022-02-16 10:10,8.5,76,4.5,
8817,2022-02-16 10:25,8.5,76,4.5,
8818,2022-02-16 10:40,8.5,76,4.5,
8819,2022-02-16 10:55,8.5,76,4.5,
8820,2022-02-16 11:10,8.5,76,4.5,
8821,2022-02-16 11:25,8.5,76,4.5,
8822,2022-02-16 11:40,8.5,76,4.5,
8823,2022-02-16 11:55,9,76,5,
8824,2022-02-16 12:10,9,76,5,
8825,2022-02-16 12:25,9,76,5,
8826,2022-02-16 12:40,9,76,5,
8827,2022-02-16 12:55,9,76,5,
8828,2022-02-16 13:10,9,75.5,4.9,
8829,2022-02-16 13:25,9,75.5,4.9,
8830,2022-02-16 13:40,9,75.5,4.9,
8831,2022-02-16 13:55,9,75.5,4.9,
8832,2022-02-16 14:10,9,75.5,4.9,
8833,2022-02-16 14:25,9,75.5,4.9,
8834,2022-02-16 14:40,9,75.5,4.9,
8835,2022-02-16 14:55,9,75,4.8,
8836,2022-02-16 15:10,9,75,4.8,
8837,2022-02-16 15:25,9,75.5,4.9,
8838,2022-02-16 15:40,9,75.5,4.9,
8839,2022-02-16 15:55,9,75.5,4.9,
8840,2022-02-16 16:10,9,75.5,4.9,
8841,2022-02-16 16:25,9,75.5,4.9,
8842,2022-02-16 16:40,9,75.5,4.9,
8843,2022-02-16 16:55,9,75.5,4.9,
8844,2022-02-16 17:10,9,75.5,4.9,
8845,2022-02-16 17:25,9,75.5,4.9,
8846,2022-02-16 17:40,9,75.5,4.9,
8847,2022-02-16 17:55,9,75.5,4.9,
8848,2022-02-16 18:10,9,75.5,4.9,
8849,2022-02-16 18:25,8.5,75.5,4.4,
8850,2022-02-16 18:40,8.5,75.5,4.4,
8851,2022-02-16 18:55,8.5,75.5,4.4,
8852,2022-02-16 19:10,8.5,75.5,4.4,
8853,2022-02-16 19:25,8.5,75.5,4.4,
8854,2022-02-16 19:40,8.5,75.5,4.4,
8855,2022-02-16 19:55,8.5,75.5,4.4,
8856,2022-02-16 20:10,8.5,76,4.5,
8857,2022-02-16 20:25,8.5,76,4.5,
8858,2022-02-16 20:40,8.5,76,4.5,
8859,2022-02-16 20:55,8.5,76,4.5,
8860,2022-02-16 21:10,8.5,75.5,4.4,
8861,2022-02-16 21:25,8.5,75.5,4.4,
8862,2022-02-16 21:40,8.5,75.5,4.4,
8863,2022-02-16 21:55,8.5,75.5,4.4,
8864,2022-02-16 22:10,8.5,75.5,4.4,
8865,2022-02-16 22:25,8.5,75.5,4.4,
8866,2022-02-16 22:40,8.5,75.5,4.4,
8867,2022-02-16 22:55,8.5,75.5,4.4,
8868,2022-02-16 23:10,8,75.5,3.9,
8869,2022-02-16 23:25,8,75.5,3.9,
8870,2022-02-16 23:40,8,75.5,3.9,
8871,2022-02-16 23:55,8,75.5,3.9,
8872,2022-02-17 00:10,8,75.5,3.9,
8873,2022-02-17 00:25,8,75.5,3.9,
8874,2022-02-17 00:40,8,75,3.8,
8875,2022-02-17 00:55,8,75,3.8,
8876,2022-02-17 01:10,8,75,3.8,
8877,2022-02-17 01:25,8,75,3.8,
8878,2022-02-17 01:40,8,75,3.8,
8879,2022-02-17 01:55,8,75,3.8,
8880,2022-02-17 02:10,8,75,3.8,
8881,2022-02-17 02:25,8,75,3.8,
8882,2022-02-17 02:40,8,74.5,3.8,
8883,2022-02-17 02:55,8,74.5,3.8,
8884,2022-02-17 03:10,8,74.5,3.8,
8885,2022-02-17 03:25,8,74.5,3.8,
8886,2022-02-17 03:40,8,74.5,3.8,
8887,2022-02-17 03:55,7.5,74.5,3.3,
8888,2022-02-17 04:10,7.5,74.5,3.3,
8889,2022-02-17 04:25,7.5,74.5,3.3,
8890,2022-02-17 04:40,7.5,74.5,3.3,
8891,2022-02-17 04:55,7.5,74.5,3.3,
8892,2022-02-17 05:10,7.5,74.5,3.3,
8893,2022-02-17 05:25,7.5,74.5,3.3,
8894,2022-02-17 05:40,7.5,74.5,3.3,
8895,2022-02-17 05:55,7.5,74,3.2,
8896,2022-02-17 06:10,7.5,74,3.2,
8897,2022-02-17 06:25,7.5,74,3.2,
8898,2022-02-17 06:40,7.5,74.5,3.3,
8899,2022-02-17 06:55,7.5,74,3.2,
8900,2022-02-17 07:10,7.5,74,3.2,
8901,2022-02-17 07:25,7.5,74,3.2,
8902,2022-02-17 07:40,7.5,74,3.2,
8903,2022-02-17 07:55,7,74,2.7,
8904,2022-02-17 08:10,7,74,2.7,
8905,2022-02-17 08:25,7,74,2.7,
8906,2022-02-17 08:40,7,74,2.7,
8907,2022-02-17 08:55,7,74,2.7,
8908,2022-02-17 09:10,7,74,2.7,
8909,2022-02-17 09:25,7,74,2.7,
8910,2022-02-17 09:40,7,74,2.7,
8911,2022-02-17 09:55,7,74.5,2.8,
8912,2022-02-17 10:10,7,74.5,2.8,
8913,2022-02-17 10:25,7,74.5,2.8,
8914,2022-02-17 10:40,7,74.5,2.8,
8915,2022-02-17 10:55,7,74.5,2.8,
8916,2022-02-17 11:10,7,74.5,2.8,
8917,2022-02-17 11:25,7.5,74.5,3.3,
8918,2022-02-17 11:40,7.5,74.5,3.3,
8919,2022-02-17 11:55,7.5,74.5,3.3,
8920,2022-02-17 12:10,7.5,74.5,3.3,
8921,2022-02-17 12:25,7.5,74.5,3.3,
8922,2022-02-17 12:40,7.5,74.5,3.3,
8923,2022-02-17 12:55,7.5,74,3.2,
8924,2022-02-17 13:10,7.5,74,3.2,
8925,2022-02-17 13:25,7.5,74,3.2,
8926,2022-02-17 13:40,8,74,3.7,
8927,2022-02-17 13:55,8,73.5,3.6,
8928,2022-02-17 14:10,8,73.5,3.6,
8929,2022-02-17 14:25,8,73.5,3.6,
8930,2022-02-17 14:40,8,73.5,3.6,
8931,2022-02-17 14:55,8,73.5,3.6,
8932,2022-02-17 15:10,8,73,3.5,
8933,2022-02-17 15:25,8,73,3.5,
8934,2022-02-17 15:40,8,73,3.5,
8935,2022-02-17 15:55,8.5,73,3.9,
8936,2022-02-17 16:10,8.5,72.5,3.8,
8937,2022-02-17 16:25,8.5,72.5,3.8,
8938,2022-02-17 16:40,8.5,72.5,3.8,
8939,2022-02-17 16:55,8.5,72,3.8,
8940,2022-02-17 17:10,8.5,72,3.8,
8941,2022-02-17 17:25,8.5,72,3.8,
8942,2022-02-17 17:40,8.5,72,3.8,
8943,2022-02-17 17:55,8.5,72,3.8,
8944,2022-02-17 18:10,8.5,72,3.8,
8945,2022-02-17 18:25,8.5,72,3.8,
8946,2022-02-17 18:40,8.5,72,3.8,
8947,2022-02-17 18:55,8.5,72,3.8,
8948,2022-02-17 19:10,8,72,3.3,
8949,2022-02-17 19:25,8,72,3.3,
8950,2022-02-17 19:40,8,72,3.3,
8951,2022-02-17 19:55,8,72,3.3,
8952,2022-02-17 20:10,8,72,3.3,
8953,2022-02-17 20:25,8,72,3.3,
8954,2022-02-17 20:40,8,72,3.3,
8955,2022-02-17 20:55,8,72,3.3,
8956,2022-02-17 21:10,8,72,3.3,
8957,2022-02-17 21:25,8,72,3.3,
8958,2022-02-17 21:40,7.5,72.5,2.9,
8959,2022-02-17 21:55,7.5,72.5,2.9,
8960,2022-02-17 22:10,7.5,72.5,2.9,
8961,2022-02-17 22:25,7.5,72.5,2.9,
8962,2022-02-17 22:40,7.5,72.5,2.9,
8963,2022-02-17 22:55,7.5,72.5,2.9,
8964,2022-02-17 23:10,7.5,73,3,
8965,2022-02-17 23:25,7.5,73,3,
8966,2022-02-17 23:40,7.5,73,3,
8967,2022-02-17 23:55,7.5,73,3,
8968,2022-02-18 00:10,7.5,73,3,
8969,2022-02-18 00:25,7,73,2.5,
8970,2022-02-18 00:40,7,73,2.5,
8971,2022-02-18 00:55,7,73,2.5,
8972,2022-02-18 01:10,7,73.5,2.6,
8973,2022-02-18 01:25,7,73.5,2.6,
8974,2022-02-18 01:40,7,73.5,2.6,
8975,2022-02-18 01:55,7,73.5,2.6,
8976,2022-02-18 02:10,7,73.5,2.6,
8977,2022-02-18 02:25,7,73.5,2.6,
8978,2022-02-18 02:40,7,73.5,2.6,
8979,2022-02-18 02:55,7,73.5,2.6,
8980,2022-02-18 03:10,7,73.5,2.6,
8981,2022-02-18 03:25,7,73.5,2.6,
8982,2022-02-18 03:40,7,73.5,2.6,
8983,2022-02-18 03:55,7,73.5,2.6,
8984,2022-02-18 04:10,7,73.5,2.6,
8985,2022-02-18 04:25,6.5,73.5,2.1,
8986,2022-02-18 04:40,6.5,73.5,2.1,
8987,2022-02-18 04:55,6.5,73.5,2.1,
8988,2022-02-18 05:10,6.5,73.5,2.1,
8989,2022-02-18 05:25,6.5,73.5,2.1,
8990,2022-02-18 05:40,6.5,73.5,2.1,
8991,2022-02-18 05:55,6.5,73.5,2.1,
8992,2022-02-18 06:10,6.5,73.5,2.1,
8993,2022-02-18 06:25,6.5,73.5,2.1,
8994,2022-02-18 06:40,6.5,73.5,2.1,
8995,2022-02-18 06:55,6.5,73.5,2.1,
8996,2022-02-18 07:10,6.5,73.5,2.1,
8997,2022-02-18 07:25,6.5,73,2,
8998,2022-02-18 07:40,6.5,73,2,
8999,2022-02-18 07:55,6.5,73,2,
9000,2022-02-18 08:10,6.5,73,2,
9001,2022-02-18 08:25,6.5,73,2,
9002,2022-02-18 08:40,6,73,1.5,
9003,2022-02-18 08:55,6,73,1.5,
9004,2022-02-18 09:10,6,73.5,1.6,
9005,2022-02-18 09:25,6,73.5,1.6,
9006,2022-02-18 09:40,6,73.5,1.6,
9007,2022-02-18 09:55,6,73.5,1.6,
9008,2022-02-18 10:10,6,74,1.7,
9009,2022-02-18 10:25,6,74,1.7,
9010,2022-02-18 10:40,6,74,1.7,
9011,2022-02-18 10:55,6,74,1.7,
9012,2022-02-18 11:10,6.5,74.5,2.3,
9013,2022-02-18 11:25,6.5,74.5,2.3,
9014,2022-02-18 11:40,6.5,74.5,2.3,
9015,2022-02-18 11:55,6.5,74.5,2.3,
9016,2022-02-18 12:10,6.5,74.5,2.3,
9017,2022-02-18 12:25,6.5,74.5,2.3,
9018,2022-02-18 12:40,6.5,74.5,2.3,
9019,2022-02-18 12:55,6.5,74,2.2,
9020,2022-02-18 13:10,6.5,74,2.2,
9021,2022-02-18 13:25,6.5,74,2.2,
9022,2022-02-18 13:40,6.5,74,2.2,
9023,2022-02-18 13:55,6.5,74,2.2,
9024,2022-02-18 14:10,6.5,73.5,2.1,
9025,2022-02-18 14:25,6.5,73.5,2.1,
9026,2022-02-18 14:40,6.5,73.5,2.1,
9027,2022-02-18 14:55,6.5,73.5,2.1,
9028,2022-02-18 15:10,6.5,73.5,2.1,
9029,2022-02-18 15:25,6.5,74,2.2,
9030,2022-02-18 15:40,6.5,74,2.2,
9031,2022-02-18 15:55,6.5,73.5,2.1,
9032,2022-02-18 16:10,6.5,73.5,2.1,
9033,2022-02-18 16:25,6.5,73.5,2.1,
9034,2022-02-18 16:40,6.5,73.5,2.1,
9035,2022-02-18 16:55,6.5,73.5,2.1,
9036,2022-02-18 17:10,6.5,73.5,2.1,
9037,2022-02-18 17:25,6.5,73.5,2.1,
9038,2022-02-18 17:40,6.5,73.5,2.1,
9039,2022-02-18 17:55,6.5,74,2.2,
9040,2022-02-18 18:10,6,74,1.7,
9041,2022-02-18 18:25,6,74,1.7,
9042,2022-02-18 18:40,6,74,1.7,
9043,2022-02-18 18:55,6,74,1.7,
9044,2022-02-18 19:10,6,74,1.7,
9045,2022-02-18 19:25,6,74,1.7,
9046,2022-02-18 19:40,6,74,1.7,
9047,2022-02-18 19:55,6,74,1.7,
9048,2022-02-18 20:10,6,74,1.7,
9049,2022-02-18 20:25,6,74,1.7,
9050,2022-02-18 20:40,6,74,1.7,
9051,2022-02-18 20:55,6,74,1.7,
9052,2022-02-18 21:10,6,74,1.7,
9053,2022-02-18 21:25,6,74,1.7,
9054,2022-02-18 21:40,6,74,1.7,
9055,2022-02-18 21:55,6,74,1.7,
9056,2022-02-18 22:10,6,74,1.7,
9057,2022-02-18 22:25,6,74,1.7,
9058,2022-02-18 22:40,6,74,1.7,
9059,2022-02-18 22:55,6,74,1.7,
9060,2022-02-18 23:10,6,74,1.7,
9061,2022-02-18 23:25,6,74,1.7,
9062,2022-02-18 23:40,6,74,1.7,
9063,2022-02-18 23:55,6,74,1.7,
9064,2022-02-19 00:10,6.5,74,2.2,
9065,2022-02-19 00:25,6.5,73.5,2.1,
9066,2022-02-19 00:40,7,73.5,2.6,
9067,2022-02-19 00:55,7,73,2.5,
9068,2022-02-19 01:10,7.5,72.5,2.9,
9069,2022-02-19 01:25,7.5,72.5,2.9,
9070,2022-02-19 01:40,8,72,3.3,
9071,2022-02-19 01:55,8,71.5,3.2,
9072,2022-02-19 02:10,8.5,71,3.6,
9073,2022-02-19 02:25,8.5,71,3.6,
9074,2022-02-19 02:40,8.5,70.5,3.5,
9075,2022-02-19 02:55,8.5,70.5,3.5,
9076,2022-02-19 03:10,8.5,70.5,3.5,
9077,2022-02-19 03:25,8.5,70.5,3.5,
9078,2022-02-19 03:40,8.5,70,3.4,
9079,2022-02-19 03:55,8.5,70,3.4,
9080,2022-02-19 04:10,8.5,70,3.4,
9081,2022-02-19 04:25,8.5,70,3.4,
9082,2022-02-19 04:40,8.5,70,3.4,
9083,2022-02-19 04:55,8,70,2.9,
9084,2022-02-19 05:10,8,70,2.9,
9085,2022-02-19 05:25,8,70,2.9,
9086,2022-02-19 05:40,8,70,2.9,
9087,2022-02-19 05:55,8,70,2.9,
9088,2022-02-19 06:10,8,70,2.9,
9089,2022-02-19 06:25,7.5,70,2.4,
9090,2022-02-19 06:40,7.5,70.5,2.5,
9091,2022-02-19 06:55,7.5,70.5,2.5,
9092,2022-02-19 07:10,7.5,70.5,2.5,
9093,2022-02-19 07:25,7.5,70.5,2.5,
9094,2022-02-19 07:40,7.5,70.5,2.5,
9095,2022-02-19 07:55,7.5,71,2.6,
9096,2022-02-19 08:10,7,71,2.1,
9097,2022-02-19 08:25,7,71,2.1,
9098,2022-02-19 08:40,7,71,2.1,
9099,2022-02-19 08:55,7,71,2.1,
9100,2022-02-19 09:10,7,71,2.1,
